"woaii_chapter"|"openalex_work_id"|"title"|"publication_year"|"source_id"|"source_name"|"type"|"cited_by_count"|"reference_count"
"7P"|"https://openalex.org/W2766679364"|"Deep risks from offshore development"|2017|"https://openalex.org/S3880285"|"Science"|"article"|14|7
"7P"|"https://openalex.org/W2094053702"|"Seafloor oxygen consumption fuelled by methane from cold seeps"|2013|"https://openalex.org/S48977010"|"Nature geoscience"|"article"|405|95
"7P"|"https://openalex.org/W2060508382"|"Cold Seep Epifaunal Communities on the Hikurangi Margin, New Zealand: Composition, Succession, and Vulnerability to Human Activities"|2013|"https://openalex.org/S202381698"|"PloS one"|"article"|69|62
"7P"|"https://openalex.org/W2781567654"|"Declining oxygen in the global ocean and coastal waters"|2018|"https://openalex.org/S3880285"|"Science"|"article"|1763|126
"7P"|"https://openalex.org/W2490034941"|"Biophysical and Population Genetic Models Predict the Presence of “Phantom” Stepping Stones Connecting Mid-Atlantic Ridge Vent Ecosystems"|2016|"https://openalex.org/S128425624"|"CB/Current biology"|"article"|65|52
"7P"|"https://openalex.org/W2966585420"|"sFDvent: A global trait database for deep‐sea hydrothermal‐vent fauna"|2019|"https://openalex.org/S169694011"|"Global ecology and biogeography"|"article"|44|33
"7P"|"https://openalex.org/W2787385086"|"Both rare and common species make unique contributions to functional diversity in an ecosystem unaffected by human activities"|2018|"https://openalex.org/S11703781"|"Diversity and distributions"|"article"|59|63
"7P"|"https://openalex.org/W1928530497"|"Low connectivity between ‘scaly-foot gastropod’ (Mollusca: Peltospiridae) populations at hydrothermal vents on the Southwest Indian Ridge and the Central Indian Ridge"|2015|"https://openalex.org/S190011727"|"Organisms diversity & evolution"|"article"|26|41
"7P"|"https://openalex.org/W2796340947"|"Human footprint in the abyss: 30 year records of deep-sea plastic debris"|2018|"https://openalex.org/S56205983"|"Marine policy"|"article"|338|54
"7P"|"https://openalex.org/W2021432150"|"The metabolic demands of endosymbiotic chemoautotrophic metabolism on host physiological capacities"|2011|"https://openalex.org/S20257348"|"Journal of experimental biology"|"article"|90|104
"7P"|"https://openalex.org/W2103016149"|"Bioaccumulation of Hg, Cu, and Zn in the Azores triple junction hydrothermal vent fields food web"|2006|"https://openalex.org/S203465130"|"Chemosphere"|"article"|65|28
"7P"|"https://openalex.org/W1994112643"|"Subannual Temporal Variation in Faunal Distributions at the TAG Hydrothermal Mound (26° N, Mid‐Atlantic Ridge)"|1999|"https://openalex.org/S170816358"|"Marine ecology"|"article"|29|1
"7P"|"https://openalex.org/W2559311804"|"Ecology and biogeography of megafauna and macrofauna at the first known deep-sea hydrothermal vents on the ultraslow-spreading Southwest Indian Ridge"|2016|"https://openalex.org/S196734849"|"Scientific reports"|"article"|63|56
"7P"|"https://openalex.org/W2517886161"|"Environmental Impacts of the Deep-Water Oil and Gas Industry: A Review to Guide Management Strategies"|2016|"https://openalex.org/S2596204836"|"Frontiers in environmental science"|"review"|281|201
"7P"|"https://openalex.org/W2128582604"|"Macro-Ecology of Gulf of Mexico Cold Seeps"|2009|"https://openalex.org/S43203325"|"Annual review of marine science"|"article"|151|132
"7P"|"https://openalex.org/W2055428239"|"Viral infections stimulate the metabolism and shape prokaryotic assemblages in submarine mud volcanoes"|2011|"https://openalex.org/S149218730"|"The ISME journal"|"article"|27|48
"7P"|"https://openalex.org/W1979194351"|"Community dynamics over 14 years at the Eiffel Tower hydrothermal edifice on the Mid‐Atlantic Ridge"|2011|"https://openalex.org/S207705515"|"Limnology and oceanography/The l & o on cd-rom"|"article"|51|21
"7P"|"https://openalex.org/W2762957894"|"Trace elements and arsenic speciation in tissues of tube dwelling polychaetes from hydrothermal vent ecosystems (East Pacific Rise): An ecological role as antipredatory strategy?"|2017|"https://openalex.org/S205788060"|"Marine environmental research"|"article"|7|52
"7P"|"https://openalex.org/W2398014627"|"Cold Seeps Associated with Structured Benthic Communities: More Accurate Identification and Evaluation Using a New Multibeam Survey Methodology in the Offshore Southern Colombian Caribbean"|2016|"https://openalex.org/S2764426523"|"International journal of geosciences"|"article"|7|11
"7P"|"https://openalex.org/W2060757154"|"Symbiotic diversity in marine animals: the art of harnessing chemosynthesis"|2008|"https://openalex.org/S56802129"|"Nature reviews. Microbiology"|"review"|842|118
"7P"|"https://openalex.org/W2789832978"|"Long-Term Stability of Back-Arc Basin Hydrothermal Vents"|2018|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"article"|29|37
"7P"|"https://openalex.org/W2079845856"|"The Convention on Biological Diversity's Ecologically or Biologically Significant Areas: Origins, development, and current status"|2014|"https://openalex.org/S56205983"|"Marine policy"|"article"|140|12
"7P"|"https://openalex.org/W2810413605"|"A strategy for the conservation of biodiversity on mid-ocean ridges from deep-sea mining"|2018|"https://openalex.org/S2737427234"|"Science advances"|"article"|89|119
"7P"|"https://openalex.org/W2889974037"|"Gridded maps of geological methane emissions and their isotopic signature"|2019|"https://openalex.org/S106909380"|"Earth system science data"|"article"|103|55
"7P"|"https://openalex.org/W2892391584"|"Cold seep systems in the South China Sea: An overview"|2018|"https://openalex.org/S80045625"|"Journal of Asian earth sciences"|"article"|190|154
"7P"|"https://openalex.org/W2140105159"|"Interaction between hydrocarbon seepage, chemosynthetic communities, and bottom water redox at cold seeps of the Makran accretionary prism: insights from habitat-specific pore water sampling and modeling"|2012|"https://openalex.org/S13442111"|"Biogeosciences"|"article"|82|90
"7P"|"https://openalex.org/W2514772904"|"How Did the Deepwater Horizon Oil Spill Impact Deep-Sea Ecosystems?"|2016|"https://openalex.org/S92941125"|"Oceanography"|"article"|56|78
"7P"|"https://openalex.org/W4391464088"|"Projected pH reductions by 2100 might put deep North Atlantic biodiversity at risk"|2014|NA|NA|"article"|43|1
"7P"|"https://openalex.org/W2921463981"|"Detailed Mapping of Hydrothermal Vent Fauna: A 3D Reconstruction Approach Based on Video Imagery"|2019|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"article"|26|80
"7P"|"https://openalex.org/W2512471043"|"Hydrothermal impacts on trace element and isotope ocean biogeochemistry"|2016|"https://openalex.org/S99517592"|"Philosophical transactions - Royal Society. Mathematical, Physical and engineering sciences/Philosophical transactions - Royal Society. Mathematical, physical and engineering sciences"|"article"|71|84
"7P"|"https://openalex.org/W2736491952"|"Hydrothermal vent fields discovered in the southern Gulf of California clarify role of habitat in augmenting regional diversity"|2017|"https://openalex.org/S3006207977"|"Proceedings - Royal Society. Biological sciences/Proceedings - Royal Society. Biological Sciences"|"article"|50|55
"7P"|"https://openalex.org/W2607299967"|"Resilience of benthic deep-sea fauna to mining activities"|2017|"https://openalex.org/S205788060"|"Marine environmental research"|"article"|232|172
"7P"|"https://openalex.org/W81208747"|"Shaping Vent and Seep Communities: Habitat Provision and Modification by Foundation Species"|2010|"https://openalex.org/S4210170329"|"Topics in geobiology"|"book-chapter"|39|153
"7P"|"https://openalex.org/W1513926490"|"Methane seep ecosystem functions and services from a recently discovered southern California seep"|2015|"https://openalex.org/S170816358"|"Marine ecology"|"article"|53|63
"7P"|"https://openalex.org/W2807543423"|"Iron from a submarine source impacts the productive layer of the Western Tropical South Pacific (WTSP)"|2018|"https://openalex.org/S196734849"|"Scientific reports"|"article"|46|60
"7P"|"https://openalex.org/W2122938469"|"Volcanic carbon dioxide vents show ecosystem effects of ocean acidification"|2008|"https://openalex.org/S137773608"|"Nature"|"article"|1182|18
"7P"|"https://openalex.org/W2401233443"|"Effects of climate change on methane emissions from seafloor sediments in the Arctic Ocean: A review"|2016|"https://openalex.org/S207705515"|"Limnology and oceanography/The l & o on cd-rom"|"review"|117|150
"7P"|"https://openalex.org/W2015300221"|"Deep Caribbean Sea warming"|2009|"https://openalex.org/S113880702"|"Deep-sea research. Part 1. Oceanographic research papers/Deep sea research. Part I, Oceanographic research papers"|"article"|6|18
"7P"|"https://openalex.org/W2940972797"|"Gas Seeps at the Edge of the Gas Hydrate Stability Zone on Brazil’s Continental Margin"|2019|"https://openalex.org/S4210231481"|"Geosciences"|"article"|15|57
"7P"|"https://openalex.org/W2909977415"|"Hydrothermal Energy Transfer and Organic Carbon Production at the Deep Seafloor"|2019|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"article"|28|247
"7P"|"https://openalex.org/W2345898870"|"Hydrothermal Vents and Methane Seeps: Rethinking the Sphere of Influence"|2016|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"article"|283|226
"7P"|"https://openalex.org/W2947746912"|"Global Observing Needs in the Deep Ocean"|2019|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"article"|183|237
"7P"|"https://openalex.org/W2170886240"|"Understanding Continental Margin Biodiversity: A New Imperative"|2012|"https://openalex.org/S43203325"|"Annual review of marine science"|"article"|204|152
"7P"|"https://openalex.org/W2336642407"|"The deep ocean under climate change"|2015|"https://openalex.org/S3880285"|"Science"|"article"|238|32
"7P"|"https://openalex.org/W2884797456"|"The first offshore natural gas hydrate production test in South China Sea"|2018|"https://openalex.org/S4210231296"|"China geology"|"article"|676|1
"7P"|"https://openalex.org/W2991000874"|"Fauna of the Kemp Caldera and its upper bathyal hydrothermal vents (South Sandwich Arc, Antarctica)"|2019|"https://openalex.org/S2737558550"|"Royal Society open science"|"article"|15|122
"7P"|"https://openalex.org/W2954023450"|"The Asphalt Ecosystem of the Southern Gulf of Mexico: Abyssal Habitats Across Space and Time"|2019|"https://openalex.org/S4306463937"|"Springer eBooks"|"book-chapter"|1|30
"7P"|"https://openalex.org/W3024200886"|"The Seven Sisters Hydrothermal System: First Record of Shallow Hybrid Mineralization Hosted in Mafic Volcaniclasts on the Arctic Mid-Ocean Ridge"|2020|"https://openalex.org/S2737336974"|"Minerals"|"article"|6|115
"7P"|"https://openalex.org/W2069094717"|"Carbonate-hosted methanotrophy represents an unrecognized methane sink in the deep sea"|2014|"https://openalex.org/S64187185"|"Nature communications"|"article"|81|65
"7P"|"https://openalex.org/W2903718187"|"The first record of active methane (cold) seep ecosystem associated with shallow methane hydrate from the Indian EEZ"|2018|"https://openalex.org/S157804282"|"Proceedings of the Indian Academy of Sciences. Earth and planetary sciences/Journal of earth system science"|"article"|30|28
"7P"|"https://openalex.org/W2966962342"|"An atlas of protected hydrothermal vents"|2019|"https://openalex.org/S56205983"|"Marine policy"|"article"|24|33
"7P"|"https://openalex.org/W2291279277"|"Quantifying dispersal from hydrothermal vent fields in the western Pacific Ocean"|2016|"https://openalex.org/S125754415"|"Proceedings of the National Academy of Sciences of the United States of America"|"article"|95|49
"7P"|"https://openalex.org/W2129993431"|"Biogeography Revisited with Network Theory: Retracing the History of Hydrothermal Vent Communities"|2011|"https://openalex.org/S65478581"|"Systematic biology"|"article"|92|51
"7P"|"https://openalex.org/W2788971066"|"Exploring the Ecology of Deep-Sea Hydrothermal Vents in a Metacommunity Framework"|2018|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"article"|76|254
"7P"|"https://openalex.org/W1973540232"|"Post-Drilling Changes in Seabed Landscape and Megabenthos in a Deep-Sea Hydrothermal System, the Iheya North Field, Okinawa Trough"|2015|"https://openalex.org/S202381698"|"PloS one"|"article"|41|35
"7P"|"https://openalex.org/W2096130735"|"Biogeography and Potential Exchanges Among the Atlantic Equatorial Belt Cold-Seep Faunas"|2010|"https://openalex.org/S202381698"|"PloS one"|"article"|63|97
"7P"|"https://openalex.org/W2067721267"|"High abundances of viruses in a deep-sea hydrothermal vent system indicates viral mediated microbial mortality"|2005|"https://openalex.org/S113880702"|"Deep-sea research. Part 1. Oceanographic research papers/Deep sea research. Part I, Oceanographic research papers"|"article"|104|48
"7P"|"https://openalex.org/W2608505200"|"Antagonistic evolution of an antibiotic and its molecular chaperone: how to maintain a vital ectosymbiosis in a highly fluctuating habitat"|2017|"https://openalex.org/S196734849"|"Scientific reports"|"article"|11|73
"7P"|"https://openalex.org/W2307172074"|"News from the seabed – Geological characteristics and resource potential of deep-sea mineral resources"|2016|"https://openalex.org/S56205983"|"Marine policy"|"article"|249|54
